,id,period,details,season,balls,player,awayPlayers,homePlayers,periodDescription,startFormattedGameClock,startGameClock,team,competitionId,gameId,homeTeam,eventType,eventTypeDescription,pressures,initialPressures,accuracyType,accuracyTypeDescription,crossOutcomeType,crossOutcomeTypeDescription,crossType,crossTypeDescription,crossZoneType,crossZoneTypeDescription,failedBlockers,incompletionReasonType,incompletionReasonTypeDescription,linesBrokenType,linesBrokenTypeDescription,secondIncompletionReasonType,secondIncompletionReasonTypeDescription,ballHeightType,ballHeightTypeDescription,bodyType,bodyTypeDescription,endGameClock,highPointType,highPointTypeDescription,nonEvent,blockerPlayer.id,blockerPlayer.name,blockerPlayer.grade,crosserPlayer.id,crosserPlayer.name,crosserPlayer.grade,defenderPlayer.id,defenderPlayer.name,defenderPlayer.grade,deflectorPlayer.id,deflectorPlayer.name,deflectorPlayer.grade,failedBlockerPlayer.id,failedBlockerPlayer.name,failedBlockerPlayer.grade,receiverPlayer.id,receiverPlayer.name,receiverPlayer.grade,targetPlayer.id,targetPlayer.name,targetPlayer.grade,positions,movements,dabs,closingDowns
137,9994144c422c86295031906dac09db24,1,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'C', 'crossZoneTypeDescription': 'Central', 'crosserPlayer': {'id': 23930, 'name': 'Ladislav Krejci', 'grade': -1.0}, 'defenderPlayer': {'id': 7070, 'name': 'Lewis Hall', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'HI', 'secondIncompletionReasonTypeDescription': 'High', 'targetPlayer': {'id': 9568, 'name': 'Tolu Arokodare', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'L', 'bodyTypeDescription': 'Left foot', 'endGameClock': 455.37423, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 23930, 'name': 'Ladislav Krejci'}",[],[],First half,07:14,434.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,[],[],,,D,Defensive Interception,O,Outswinger,C,Central,[],DI,Defender Interception,,,HI,High,G,On the ground,L,Left foot,455.37423,A,Above head,False,,,,23930,Ladislav Krejci,-1.0,7070.0,Lewis Hall,0.0,,,,,,,,,,9568.0,Tolu Arokodare,,,,,
138,f49916eba6d2455942aa38231e3c3e61,1,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'O', 'crossOutcomeTypeDescription': 'Out of Play', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 5132, 'name': 'Yerson Mosquera', 'grade': -1.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'HI', 'incompletionReasonTypeDescription': 'High', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 9568, 'name': 'Tolu Arokodare', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 462.616822, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 5132, 'name': 'Yerson Mosquera'}",[],[],First half,07:21,441.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,[],[],,,O,Out of Play,O,Outswinger,F,Far Post,[],HI,High,,,,,G,On the ground,R,Right foot,462.616822,A,Above head,False,,,,5132,Yerson Mosquera,-1.0,,,,,,,,,,,,,9568.0,Tolu Arokodare,,,,,
139,ad0e412d0a65403a2264d88a8021e89f,1,"{'pressures': [{'type': 'P', 'playerId': 588, 'playerName': 'Anthony Gordon', 'typeDescription': 'Player Pressured'}], 'initialPressures': [{'type': 'P', 'playerId': 588, 'playerName': 'Anthony Gordon', 'typeDescription': 'Player Pressured'}, {'type': 'P', 'playerId': 588, 'playerName': None, 'typeDescription': 'Player Pressured'}], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': 346, 'name': 'Joelinton Cássio Apolinário de Lira', 'grade': 0.0}, 'crossOutcomeType': 'B', 'crossOutcomeTypeDescription': 'Blocked', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 20094, 'name': 'Jackson Tchatchoua', 'grade': 0.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'BL', 'incompletionReasonTypeDescription': 'Blocked', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 9568, 'name': 'Tolu Arokodare', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 715.654205, 'highPointType': 'H', 'highPointTypeDescription': 'Between waist and head', 'nonEvent': False}",2025-2026,[],"{'id': 20094, 'name': 'Jackson Tchatchoua'}",[],[],First half,11:35,695.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,"[{'type': 'P', 'playerId': 588, 'playerName': 'Anthony Gordon', 'typeDescription': 'Player Pressured'}]","[{'type': 'P', 'playerId': 588, 'playerName': 'Anthony Gordon', 'typeDescription': 'Player Pressured'}, {'type': 'P', 'playerId': 588, 'playerName': None, 'typeDescription': 'Player Pressured'}]",,,B,Blocked,O,Outswinger,N,Near Post,[],BL,Blocked,,,,,G,On the ground,R,Right foot,715.654205,H,Between waist and head,False,346.0,Joelinton Cássio Apolinário de Lira,0.0,20094,Jackson Tchatchoua,0.0,,,,,,,,,,,,,9568.0,Tolu Arokodare,,,,,
140,4fb19045d0fd36e60d2f417a17a2a82e,1,"{'pressures': [{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}], 'initialPressures': [{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'D', 'crossTypeDescription': 'Drilled', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 20094, 'name': 'Jackson Tchatchoua', 'grade': 0.0}, 'defenderPlayer': {'id': 3942, 'name': 'Sven Botman', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 38457, 'name': 'Mateus Mané', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 769.559412, 'highPointType': 'G', 'highPointTypeDescription': 'On the ground', 'nonEvent': False}",2025-2026,[],"{'id': 20094, 'name': 'Jackson Tchatchoua'}",[],[],First half,12:29,749.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,"[{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}]","[{'type': 'P', 'playerId': 7070, 'playerName': 'Lewis Hall', 'typeDescription': 'Player Pressured'}]",,,D,Defensive Interception,D,Drilled,N,Near Post,[],DI,Defender Interception,,,,,G,On the ground,R,Right foot,769.559412,G,On the ground,False,,,,20094,Jackson Tchatchoua,0.0,3942.0,Sven Botman,0.0,,,,,,,,,,38457.0,Mateus Mané,,,,,
141,8b3f1b5cbb6debc7c1889f4207a7108f,1,"{'receiverPlayer': {'id': 9964, 'name': 'Nick Woltemade', 'grade': 0.0}, 'secondIncompletionReasonType': None, 'crossZoneType': 'C', 'crossType': 'O', 'bodyType': 'R', 'positions': [{'grade': -1.0, 'playerId': 5132, 'playerName': 'Yerson Mosquera'}], 'bodyTypeDescription': 'Right foot', 'incompletionReasonType': None, 'crossZoneTypeDescription': 'Central', 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonTypeDescription': None, 'crossTypeDescription': 'Outswinger', 'crossOutcomeTypeDescription': 'Complete', 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'C', 'initialPressures': [], 'incompletionReasonTypeDescription': None, 'accuracyTypeDescription': 'Standard', 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 9964, 'name': 'Nick Woltemade', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 219, 'name': 'Harvey Barnes', 'grade': 1.0}, 'endGameClock': 803.137516, 'nonEvent': False, 'pressures': [], 'ballHeightType': 'G', 'accuracyType': 'S'}",2025-2026,[],"{'id': 219, 'name': 'Harvey Barnes'}",[],[],First half,13:03,783.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],S,Standard,C,Complete,O,Outswinger,C,Central,[],,,,,,,G,On the ground,R,Right foot,803.137516,A,Above head,False,,,,219,Harvey Barnes,1.0,,,,,,,,,,9964.0,Nick Woltemade,0.0,9964.0,Nick Woltemade,,"[{'grade': -1.0, 'playerId': 5132, 'playerName': 'Yerson Mosquera'}]",,,
142,9ac6726d30af312fa554b6d74b1530e5,1,"{'pressures': [], 'initialPressures': [], 'accuracyType': 'S', 'accuracyTypeDescription': 'Standard', 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'C', 'crossOutcomeTypeDescription': 'Complete', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'C', 'crossZoneTypeDescription': 'Central', 'crosserPlayer': {'id': 1377, 'name': 'Kieran Trippier', 'grade': 1.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': None, 'incompletionReasonTypeDescription': None, 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': 9964, 'name': 'Nick Woltemade', 'grade': 0.0}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 9964, 'name': 'Nick Woltemade', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 961.148196, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 1377, 'name': 'Kieran Trippier'}",[],[],First half,15:41,941.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],S,Standard,C,Complete,O,Outswinger,C,Central,[],,,,,,,G,On the ground,R,Right foot,961.148196,A,Above head,False,,,,1377,Kieran Trippier,1.0,,,,,,,,,,9964.0,Nick Woltemade,0.0,9964.0,Nick Woltemade,,,,,
143,7917ed3dc62b339fe6b79621bef9b4c6,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'crossZoneType': 'N', 'crossType': 'D', 'bodyType': 'L', 'positions': [{'grade': -1.0, 'playerId': 10727, 'playerName': 'Malick Thiaw'}], 'bodyTypeDescription': 'Left foot', 'incompletionReasonType': 'DI', 'crossZoneTypeDescription': 'Near Post', 'defenderPlayer': {'id': 485, 'name': 'Nick Pope', 'grade': 1.0}, 'secondIncompletionReasonTypeDescription': None, 'crossTypeDescription': 'Drilled', 'crossOutcomeTypeDescription': 'Defensive Interception', 'failedBlockerPlayer': {'id': 3942, 'name': 'Sven Botman', 'grade': 0.0}, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'initialPressures': [{'type': 'L', 'playerId': 3942, 'playerName': 'Sven Botman', 'typeDescription': 'Passing Lane'}], 'incompletionReasonTypeDescription': 'Defender Interception', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'L', 'failedBlockers': [], 'ballHeightTypeDescription': 'Half volley', 'linesBrokenType': None, 'targetPlayer': {'id': 9568, 'name': 'Tolu Arokodare', 'grade': None}, 'highPointTypeDescription': 'Off the ground but below waist', 'crosserPlayer': {'id': 38457, 'name': 'Mateus Mané', 'grade': 0.0}, 'endGameClock': 1010.680907, 'nonEvent': False, 'pressures': [{'type': 'L', 'playerId': 3942, 'playerName': 'Sven Botman', 'typeDescription': 'Passing Lane'}], 'ballHeightType': 'V', 'accuracyType': None}",2025-2026,[],"{'id': 38457, 'name': 'Mateus Mané'}",[],[],First half,16:30,990.0,"{'id': 20, 'name': 'Wolverhampton Wanderers'}",1,41087,True,CR,Cross,"[{'type': 'L', 'playerId': 3942, 'playerName': 'Sven Botman', 'typeDescription': 'Passing Lane'}]","[{'type': 'L', 'playerId': 3942, 'playerName': 'Sven Botman', 'typeDescription': 'Passing Lane'}]",,,D,Defensive Interception,D,Drilled,N,Near Post,[],DI,Defender Interception,,,,,V,Half volley,L,Left foot,1010.680907,L,Off the ground but below waist,False,,,,38457,Mateus Mané,0.0,485.0,Nick Pope,1.0,,,,3942.0,Sven Botman,0.0,,,,9568.0,Tolu Arokodare,,"[{'grade': -1.0, 'playerId': 10727, 'playerName': 'Malick Thiaw'}]",,,
144,ed340bcca55281a9ec011e146672ae70,1,"{'pressures': [{'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}], 'initialPressures': [{'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}], 'accuracyType': 'S', 'accuracyTypeDescription': 'Standard', 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'C', 'crossOutcomeTypeDescription': 'Complete', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 588, 'name': 'Anthony Gordon', 'grade': 0.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': 5132, 'name': 'Yerson Mosquera', 'grade': 0.0}, 'failedBlockers': [], 'incompletionReasonType': None, 'incompletionReasonTypeDescription': None, 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': 8587, 'name': 'Sandro Tonali', 'grade': 0.0}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 8587, 'name': 'Sandro Tonali', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'L', 'bodyTypeDescription': 'Left foot', 'endGameClock': 1047.830438, 'highPointType': 'H', 'highPointTypeDescription': 'Between waist and head', 'nonEvent': False}",2025-2026,[],"{'id': 588, 'name': 'Anthony Gordon'}",[],[],First half,17:08,1028.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}]","[{'type': 'L', 'playerId': 5132, 'playerName': 'Yerson Mosquera', 'typeDescription': 'Passing Lane'}]",S,Standard,C,Complete,O,Outswinger,N,Near Post,[],,,,,,,G,On the ground,L,Left foot,1047.830438,H,Between waist and head,False,,,,588,Anthony Gordon,0.0,,,,,,,5132.0,Yerson Mosquera,0.0,8587.0,Sandro Tonali,0.0,8587.0,Sandro Tonali,,,,,
145,da8e8d2018d836849f40daaa3e40271a,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'crossZoneType': 'C', 'crossType': 'D', 'bodyType': 'L', 'positions': [{'grade': -1.0, 'playerId': 38457, 'playerName': 'Mateus Mané'}], 'bodyTypeDescription': 'Left foot', 'incompletionReasonType': 'BL', 'crossZoneTypeDescription': 'Central', 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonTypeDescription': None, 'crossTypeDescription': 'Drilled', 'crossOutcomeTypeDescription': 'Blocked', 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'blockerPlayer': {'id': 5132, 'name': 'Yerson Mosquera', 'grade': 1.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'B', 'initialPressures': [{'type': 'P', 'playerId': 16785, 'playerName': 'João Gomes', 'typeDescription': 'Player Pressured'}], 'incompletionReasonTypeDescription': 'Blocked', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'L', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 3924, 'name': 'Bruno Guimarães', 'grade': None}, 'highPointTypeDescription': 'Off the ground but below waist', 'crosserPlayer': {'id': 588, 'name': 'Anthony Gordon', 'grade': 0.0}, 'endGameClock': 1134.979972, 'nonEvent': False, 'pressures': [{'type': 'P', 'playerId': 16785, 'playerName': 'João Gomes', 'typeDescription': 'Player Pressured'}], 'ballHeightType': 'G', 'accuracyType': None}",2025-2026,[],"{'id': 588, 'name': 'Anthony Gordon'}",[],[],First half,18:31,1111.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'P', 'playerId': 16785, 'playerName': 'João Gomes', 'typeDescription': 'Player Pressured'}]","[{'type': 'P', 'playerId': 16785, 'playerName': 'João Gomes', 'typeDescription': 'Player Pressured'}]",,,B,Blocked,D,Drilled,C,Central,[],BL,Blocked,,,,,G,On the ground,L,Left foot,1134.979972,L,Off the ground but below waist,False,5132.0,Yerson Mosquera,1.0,588,Anthony Gordon,0.0,,,,,,,,,,,,,3924.0,Bruno Guimarães,,"[{'grade': -1.0, 'playerId': 38457, 'playerName': 'Mateus Mané'}]",,,
146,1e4f42119e309633ac3ed6e9e6302132,1,"{'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'IF', 'crossZoneType': 'N', 'crossType': 'O', 'bodyType': 'L', 'bodyTypeDescription': 'Left foot', 'incompletionReasonType': 'CA', 'crossZoneTypeDescription': 'Near Post', 'defenderPlayer': {'id': 5131, 'name': 'José Sá', 'grade': 0.0}, 'secondIncompletionReasonTypeDescription': 'In Front', 'crossTypeDescription': 'Outswinger', 'crossOutcomeTypeDescription': 'Defensive Interception', 'failedBlockerPlayer': {'id': 6064, 'name': 'Hugo Bueno', 'grade': 0.0}, 'movements': [{'grade': -1.0, 'playerId': 10727, 'playerName': 'Malick Thiaw'}], 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'initialPressures': [], 'incompletionReasonTypeDescription': 'Caught', 'accuracyTypeDescription': None, 'linesBrokenTypeDescription': None, 'highPointType': 'A', 'failedBlockers': [], 'ballHeightTypeDescription': 'On the ground', 'linesBrokenType': None, 'targetPlayer': {'id': 10727, 'name': 'Malick Thiaw', 'grade': None}, 'highPointTypeDescription': 'Above head', 'crosserPlayer': {'id': 7070, 'name': 'Lewis Hall', 'grade': -1.0}, 'endGameClock': 1286.348463, 'nonEvent': False, 'pressures': [{'type': 'L', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Passing Lane'}], 'ballHeightType': 'G', 'accuracyType': None}",2025-2026,[],"{'id': 7070, 'name': 'Lewis Hall'}",[],[],First half,21:05,1265.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'L', 'playerId': 6064, 'playerName': 'Hugo Bueno', 'typeDescription': 'Passing Lane'}]",[],,,D,Defensive Interception,O,Outswinger,N,Near Post,[],CA,Caught,,,IF,In Front,G,On the ground,L,Left foot,1286.348463,A,Above head,False,,,,7070,Lewis Hall,-1.0,5131.0,José Sá,0.0,,,,6064.0,Hugo Bueno,0.0,,,,10727.0,Malick Thiaw,,,"[{'grade': -1.0, 'playerId': 10727, 'playerName': 'Malick Thiaw'}]",,
147,00d48c19ee196c9a5c99fe4fe7ebf44b,1,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'F', 'crossZoneTypeDescription': 'Far Post', 'crosserPlayer': {'id': 1377, 'name': 'Kieran Trippier', 'grade': 0.0}, 'defenderPlayer': {'id': 5131, 'name': 'José Sá', 'grade': 1.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 10727, 'name': 'Malick Thiaw', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 1987.049397, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 1377, 'name': 'Kieran Trippier'}",[],[],First half,32:47,1967.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],,,D,Defensive Interception,O,Outswinger,F,Far Post,[],DI,Defender Interception,,,,,G,On the ground,R,Right foot,1987.049397,A,Above head,False,,,,1377,Kieran Trippier,0.0,5131.0,José Sá,1.0,,,,,,,,,,10727.0,Malick Thiaw,,,,,
148,1d4ebf81c1d88136f2e1154596557a8b,1,"{'pressures': [{'type': 'L', 'playerId': 20094, 'playerName': 'Jackson Tchatchoua', 'typeDescription': 'Passing Lane'}], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': 20094, 'name': 'Jackson Tchatchoua', 'grade': 1.0}, 'crossOutcomeType': 'B', 'crossOutcomeTypeDescription': 'Blocked', 'crossType': 'O', 'crossTypeDescription': 'Outswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 588, 'name': 'Anthony Gordon', 'grade': 0.0}, 'defenderPlayer': {'id': None, 'name': None, 'grade': None}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'BL', 'incompletionReasonTypeDescription': 'Blocked', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': None, 'secondIncompletionReasonTypeDescription': None, 'targetPlayer': {'id': 346, 'name': 'Joelinton Cássio Apolinário de Lira', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'L', 'bodyTypeDescription': 'Left foot', 'endGameClock': 2088.751666, 'highPointType': 'H', 'highPointTypeDescription': 'Between waist and head', 'nonEvent': False}",2025-2026,[],"{'id': 588, 'name': 'Anthony Gordon'}",[],[],First half,34:24,2064.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,"[{'type': 'L', 'playerId': 20094, 'playerName': 'Jackson Tchatchoua', 'typeDescription': 'Passing Lane'}]",[],,,B,Blocked,O,Outswinger,N,Near Post,[],BL,Blocked,,,,,G,On the ground,L,Left foot,2088.751666,H,Between waist and head,False,20094.0,Jackson Tchatchoua,1.0,588,Anthony Gordon,0.0,,,,,,,,,,,,,346.0,Joelinton Cássio Apolinário de Lira,,,,,
149,2ae6655e96e40de1055cec45851f42a1,1,"{'pressures': [], 'initialPressures': [], 'accuracyType': None, 'accuracyTypeDescription': None, 'blockerPlayer': {'id': None, 'name': None, 'grade': None}, 'crossOutcomeType': 'D', 'crossOutcomeTypeDescription': 'Defensive Interception', 'crossType': 'I', 'crossTypeDescription': 'Inswinger', 'crossZoneType': 'N', 'crossZoneTypeDescription': 'Near Post', 'crosserPlayer': {'id': 1377, 'name': 'Kieran Trippier', 'grade': -1.0}, 'defenderPlayer': {'id': 9568, 'name': 'Tolu Arokodare', 'grade': 0.0}, 'deflectorPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockerPlayer': {'id': None, 'name': None, 'grade': None}, 'failedBlockers': [], 'incompletionReasonType': 'DI', 'incompletionReasonTypeDescription': 'Defender Interception', 'linesBrokenType': None, 'linesBrokenTypeDescription': None, 'receiverPlayer': {'id': None, 'name': None, 'grade': None}, 'secondIncompletionReasonType': 'HI', 'secondIncompletionReasonTypeDescription': 'High', 'targetPlayer': {'id': 346, 'name': 'Joelinton Cássio Apolinário de Lira', 'grade': None}, 'ballHeightType': 'G', 'ballHeightTypeDescription': 'On the ground', 'bodyType': 'R', 'bodyTypeDescription': 'Right foot', 'endGameClock': 2122.429905, 'highPointType': 'A', 'highPointTypeDescription': 'Above head', 'nonEvent': False}",2025-2026,[],"{'id': 1377, 'name': 'Kieran Trippier'}",[],[],First half,35:02,2102.0,"{'id': 13, 'name': 'Newcastle United'}",1,41087,False,CR,Cross,[],[],,,D,Defensive Interception,I,Inswinger,N,Near Post,[],DI,Defender Interception,,,HI,High,G,On the ground,R,Right foot,2122.429905,A,Above head,False,,,,1377,Kieran Trippier,-1.0,9568.0,Tolu Arokodare,0.0,,,,,,,,,,346.0,Joelinton Cássio Apolinário de Lira,,,,,
